
e2e3, (Exod 6:23)
e2e4, (Exod 6:21)
e2e5, (Exod 6:22)
e2e6, (Exod 33:11)
e2e7, (Gen 33:17)
e2e8, (Exod 31:2)
e2e9, (Num 13:9)
e2ea, (Num 13:21)
e2eb, (Num 13:13)
e2ec, (Num 13:4)
e2ed, (Num 1:5)
e2ee, (Num 1:6)
e2ef, (Lev 24:11)
e2f0, (Exod 6:22)
e2f1, (1 Chr 23:9)
e2f2, (Exod 6:18)
e2f3, (Gen 25:4)
e2f4, (Num 1:15)
e2f5, (Num 21:13)
e2f6, 
e2f7, (Num 16:1)
e2f8, (Num 14:45)
e2f9, (Num 22:39)
e2fa, (Gen 36:35)
e2fb, (Num 16:1)
e2fc, (Num 22:5)
e2fd, (Num 22:2)
e2fe, 
e2ff, (Num 1:8)
e300, 
e300, near  close 
e301, 
e301, heat  fire  hot 
e302, 
e303, 
e304, 
e305, 
e306, 
e307, 
e308, 
e309, 
e309, smell  nose 
e30a, 
e30b, 
e30b, stream  river 
e30c, 
e30d, 
e30e, 
e30e, tie  knot 
e30f, 
e310, 
e311, 
e312, 
e313, 
e314, 
e315, 
e316, 
e317, 
e318, 
e318, to  forward 
e319, 
e31a, 
e31b, 
e31c, 
e31d, 
e31e, 
e31e, turn  change 
e31f, 
e31f, transfigure  transfiguration 
e320, 
e320, repentance  repent 
e321, 
e321, depth  deep 
e322, 
e322, ascend  arise 
e323, 
e324, 
e325, 
e326, 
e326, division  divide  separate  split 
e327, 
e328, 
e329, 
e329, resurrection  resurrect 
e32a, 
e32a, spend  buy 
e32b, 
e32c, 
e32d, 
e32e, 
e32f, 
e330, 
e330, oppose  against 
e331, 
e332, 
e333, 
e334, (Matt 1:1)
e334, Messiah (John 4:25) Christ (Matt 1:1)
e335, (Matt 10:25)
e335, Satan (Job 1:6) Beelzebul (Matt 10:25)
e336, (Matt 3:4)
e337, (Josh 20:7)
e338, (Josh 10:1)
e339, (Rom 15:31)
e33a, (Matt 4:13)
e33b, (Josh 19:29)
e33c, (Matt 11:21)
e33d, (Acts 7:11)
e33e, (Matt 4:25)
e33f, (Matt 8:28)
e33f, Gerasenes (Mark 5:1) Gadara (Matt 8:28)
e340, (Matt 11:21)
e341, (Matt 14:34)
e342, 
e342, Syria (Matt 4:24) Aram 
e343, (Acts 11:19)
e344, (Mark 8:10)
e345, (Acts 20:3)
e346, (Matt 16:13)
e347, (Phil 1:1)
e348, (Matt 21:1)
e349, (Matt  21:17)
e34a, (Matt 26:36)
e34b, (Matt 27:33)
e34b, Joda (Luke 3:26) Golgotha (Matt 27:33)
e34c, 
e34d, (Matt 27:57)
e34e, (Matt 2:23)
e34f, (Gen 50:10)
e350, (Matt 4:18)
e351, (Matt 21:1)
e352, (Matt 8:20)
e353, (Mark 15:40)
e354, (Matt 27:56)
e354, Mary_Mother_of_Jesus (Matt 1:16) Mary (Matt 27:56)
e355, (Matt 14:3)
e356, (John1:42)
e356, Simon_Peter (Matt 4:18) Cephas (John1:42)
e357, (Matt 4:18)
e358, (Matt 4:21)
e359, (Matt 4:21)
e35a, (John 1:42)
e35a, John_the_Disciple (Matt 4:21) John (John 1:42)
e35b, (Exod 2:10)
e35c, (Luke 5:29)
e35d, 
e35e, (Matt 1:1)
e35f, (Mark 2:26)
e360, (Matt 2:1)
e361, (Matt 10:3)
e362, (Matt 10:3)
e363, (Matt 10:3)
e364, (Matt 10:4)
e365, (Matt 10:4)
e366, (Mark 5:9)
e367, (Mark 5:22)
e368, (Mark 6:3)
e368, Judas_not_Iscariot (John 14:22) Judas (Mark 6:3) Jude (Jude 1:1)
e369, (Matt 13:55)
e36a, (1 Kgs 17:1)
e36b, (Mark 10:46)
e36c, (Mark 10:46)
e36d, (Matt 27:16)
e36e, (Mark 15:21)
e36f, (Matt 27:2)
e370, (Acts 26:32)
e371, (Acts 15:37)
e372, (2 Kgs 19:2)
e373, (Matt 1:1)
e374, (Gen 17:19)
e375, (Gen 25:26)
e376, (Mark 1:19)
e377, (Acts 13:9)
e378, (Nah 1:1)
e379, (Mark 15:40)
e37a, 
e37b, (Matt 10:3)
e37c, (Mark 15:21)
e37e, 
e37f, 
e380, (Gen 1:8)
e381, 
e381, journey  go  travel  trip 
e382, 
e383, (Matt 23:26)
e384, 
e384, dish  bowl 
e385, (Num 12:1)
e386, 
e386, platter  plate 
e388, 
e389, (Num 26:24)
e38a, (Num 21:32)
e38b, (Num 27:12)
e38c, (Num 36:11)
e38d, (Num 21:19)
e38e, (Num 21:30)
e38f, 
e390, 
e390, pos  * 
e391, 
e392, (Num 23:28)
e393, (Num 21:20)
e394, (Num 21:19)
e395, (Num 6:22)
e396, (Num 26:9)
e397, 
e397, smallest  least 
e398, 
e399, 
e39a, 
e39b, (Num 21:30)
e39c, (Num 33:43)
e39d, (Ps 135:11)
e39e, (Num 26:16)
e39f, (Num 26:32)
e3a0, (Num 26:39)
e3a1, (Num 26:38)
e3a2, (Num 21:15)
e3a3, (1 Chr 8:15)
e3a4, (Num 26:31)
e3a5, (Num 21:1)
e3a6, (Num 21:33)
e3a7, (Num 21:16)
e3a8, (Num 21:29)
e3a9, (Num 21:30)
e3aa, (Num 26:36)
e3ab, (Num 26:29)
e3ac, (Num 26:30)
e3ad, (Num 26:32)
e3ae, (Josh 13:26)
e3af, (Num 26:33)
e3b0, (Num 26:39)
